SPMF			Manuel Prado Ugarteche Airport	Mazamari, Junín Region
SPMR	SMG		Santa Maria Airport, Peru	Santa Maria
SPMS	YMS		Moisés Benzaquen Rengifo Airport	Yurimaguas, Loreto Region
SPNC	HUU		Alférez FAP David Figueroa Fernandini Airport	Huánuco, Huánuco Region
SPOA	SFS		Saposoa Airport	Saposoa
SPOV			Shiringayoc/Hacienda Mejia Airport	Leon Velarde
SPPY	CHH		Chachapoyas Airport	Chachapoyas, Amazonas Region
SPQN	REQ		Requena Airport	Requena, Loreto Region
SPQT	IQT		Coronel FAP Francisco Secada Vignetta Airport	Iquitos, Loreto Region
SPQU	AQP		Rodríguez Ballón International Airport	Arequipa, Arequipa Region
SPRF			San Rafael Airport	San Rafael
SPRM			Capitán FAP Leonardo Alvariño Herr Airport	San Ramón, Junín Region
SPRU	TRU		Capitán FAP Carlos Martínez de Pinillos Airport	Trujillo, La Libertad Region
SPSF			San Francisco Airport	San Francisco
SPSO	PIO		Capitán FAP Renán Elías Olivera Airport	Pisco, Ica Region
SPSP	SPO		San Pablo Airport	San Pablo, Cajamarca Region
SPST	TPP		Comandante FAP Guillermo del Castillo Paredes Airport	Tarapoto, San Martín Region
SPSY	SYC		Shiringayoc Airport	Shiringayoc
SPTN	TCQ		Coronel FAP Carlos Ciriani Santa Rosa Airport	Tacna, Tacna Region
SPTP			El Pato Air Base	Talara, Piura Region
SPTU	PEM		Padre José de Aldamiz International Airport	Puerto Maldonado, Madre de Dios Region
SPUR	PIU		Capitán FAP Guillermo Concha Iberico Airport	Piura/Talara, Piura Region
SPVR			San Isidoro Airport	Vitor
SPVT			Mayor FAP Guillermo Protset del Castillo Airport	Vitor
SPYL	TYL		Capitán FAP Victor Montes Arias	Talara, Piura Region
SPZA			Maria Reiche Neuman Airport	Nazca, Ica Region
SPZO	CUZ		Subteniente FAP Alejandro Velasco Astete International Airport	Cusco, Cusco Region
SUAG	ATI		Artigas International Airport
SUCA	CYR		Colonia International Airport	Colonia
SUDU	DZO		Santa Bernardina International Airport	Durazno
SULS	PDP		Capitan Corbeta CA Curbelo International Airport	Maldonado
SUMO	MLZ		Cerro Largo International Airport	Melo
SUMU	MVD		Carrasco International Airport	Montevideo
SUPE			El Jagüel International Airport	Punta del Este
SUPU	PDU		Paysandú International Airport
SURV	RVY		Rivera International Airport
SUSO	STY		Salto International Airport
SUTB	TAW		Tacuarembó Airport
SUTR	TYT		Treinta y Tres Airport
SUVO	VCH		Vichadero Airport
SVAC	AGV		Oswaldo Guevara Mujica Airport	Acarigua
SVAN	AAO		Anaco Airport	Anaco, Anzoátegui
SVBC	BLA		Generál José Antonio Anzoátegui International Airport	Barcelona, Anzoátegui
SVBI	BNS		Barinas Airport	Barinas, Barinas State
SVBL			El Libertador Airbase	Maracay, Aragua
SVBM	BRM		Jacinto Lara International Airport	Barquisimeto
SVBS	MYC		Mariscal Sucre Airport (Venezuela)	Maracay, Aragua
SVCB	CBL		Tomás de Heres Airport	Ciudad Bolívar, Bolívar
SVCD	CXA		Caicara de Orinoco Airport	Caicara del Orinoco
SVCL	CLZ		Calabozo Airport	Calabozo, Guárico
SVCN	CAJ		Canaima Airport	Canaima
SVCO	VCR		Carora Airport	Carora, Lara
SVCP	CUP		General José Francisco Bermúdez Airport	Carupano
SVCR	CZE		José Leonardo Chirinos Airport	Coro, Falcón
SVCU	CUM		Antonio José de Sucre Airport	Cumaná, Sucre
SVED	EOR		El Dorado Airport (Venezuela)	El Dorado
SVEZ	EOZ		Elorza Airport	Elorza, Apure
SVFM			Generalissimo Francisco de Miranda Airbase	Caracas Lacar
SVGD	GDO		Guasdualito Airport	Guasdualito, Apure
SVGI	GUI		Guiria Airport	Guiria, Sucre
SVGU	GUQ		Guanare Airport	Guanare, Portuguesa
SVIC	ICA		Icabaru Airport	Icabaru, Bolívar
SVJC	LSP		Josefa Camejo International Airport	Paraguaná, Falcón
SVKA	KAV		Kavanayen Airport	Bolívar
SVKM	KTV		Kamarata Airport	Bolívar
SVLF	LFR		La Fria Airport	La Fria, Táchira
SVMC	MAR		La Chinita International Airport	Maracaibo, Zulia
SVMD	MRD		Alberto Carnevalli Airport	Mérida, Mérida
SVMG	PMV		Del Caribe International Airport (Gen. Santiago Marino Airport)	Porlamar, Isla Margarita
SVMI	CCS		Simón Bolívar International Airport (Maiquetia International Airport)	Maiquetía, Vargas (near Caracas)
SVMT	MUN		Maturín Airport	Maturín, Monagas
SVPA	PYH		Cacique Aramare Airport	Puerto Ayacucho, Amazonas
SVPC	PBL		Bartolome Salom Airport	Puerto Cabello, Carabobo
SVPM	SCI		Paramillo Airport	San Cristóbal, Táchira
SVPR	CGU		Manuel Carlos Piar Guayana Airport	Ciudad Guayana, Bolívar
SVPT	PMT		Palmarito Airport	Apure
SVSA	SVZ		Juan Vicente Gómez International Airport	San Antonio del Táchira
SVSE	SNV		Santa Elena de Uairen Airport	Bolívar
SVSO	STD		Mayor Buenaventura Vivas Airport	Santo Domingo
SVSP	SNF		Sub Teniente Nestor Arias Airport	San Felipe, Yaracuy
SVSR	SFD		Las Flecheras Airport	San Fernando de Apure, Apure
SVST	SOM		San Tomé Airport	San Tomé
SVSZ	STB		Miguel Urdaneta Fernández Airport	Santa Bárbara del Zulia
SVTC	TUV		Tucupita Airport	Tucupita, Delta Amacuro
SVTM	TMO		Tumeremo Airport	Tumeremo
SVUM	URM		Uriman Airport	Bolívar
SVVA	VLN		Arturo Michelena International Airport	Valencia, Carabobo
SVVG	VIG		Juan Pablo Perez Alfonso Airport	El Vigia
SVVL	VLV		Dr. Antonio Nicolás Briceno Airport	Valera, Trujillo
SYAN	NAI		Annai Airport	Annai
SYBR	BMJ		Baramita Airport	Baramita
SYBT	GFO		Bartica Airport	Bartica
SYCJ	GEO		Cheddi Jagan International Airport	Georgetown
SYGO	OGL		Ogle Airport	Ogle
SYIB	IMB		Imbaimadai Airport	Imbaimadai
SYKM	KAR		Kamarang Airport	Kamarang
SYKR	KRM		Karanambo Airport	Karanambo
SYKS	KRG		Karasabai Airport	Karasabai
SYKT	KTO		Kato Airport	Kato
SYLT	LTM		Lethem Airport	Lethem
SYMB	USI		Mabaruma Airport	Mabaruma
SYMD	MHA		Mahdia Airport	Mahdia
SYMM	MYM		Monkey Mountain Airport	Monkey Mountain, Guyana
SYNA	QSX		New Amsterdam Airport	New Amsterdam
SYOR	ORJ		Orinduik Airport	Orinduik
SYPR	PRR		Paruima Airport	Paruima
TAPA	ANU		VC Bird International Airport	Saint John's, Antigua
TAPH	BBQ		Codrington Airport	Codrington, Barbuda
TAPT			Coco Point Lodge Airport	Coco Point, Barbuda
TBPB	BGI		Grantley Adams International Airport	Bridgetown
TBPO			Bridgetown Heliport	Bridgetown (closed)
TDCF	DCF		Canefield Airport	Roseau
TDPD	DOM		Melville Hall Airport	Marigot
TFFA	DSD		Grande-Anse Airport	Grande-Anse, La Désirade
TFFB	BBR		Baillif Airport	Baillif, Basse-Terre
TFFC	SFC		Saint-François Airport	Saint-François, Grande-Terre
TFFM	GBJ		Marie-Galante Airport	Grand-Bourg, Marie-Galante
TFFR	PTP		Pointe-à-Pitre - Le Raizet Airport	Pointe-à-Pitre, Grande-Terre
TFFS	LSS		Les Saintes Airport	Terre-de-Haut, Les Saintes
TFFF	FDF		Fort-de-France - Le Lamentin Airport	Le Lamentin, Fort-de-France
TFFJ	SBH		Gustaf III Airport	St. Jean
TFFG	SFG		L'Espérance Airport	Grand Case
TGPG			Pearls Airport	Grenville
TGPY	GND		Maurice Bishop International Airport	St. George's
TGPZ	CRU		Lauriston Airport (Carriacou Island Airport)	Hillsborough, Carriacou Island
TIST	STT		Cyril E. King Airport	St. Thomas
TISX	STX		Henry E. Rohlsen Airport	St. Croix
TJAB	ARE	ABO	Antonio (Nery) Juarbe Pol Airport	Arecibo
TJBQ	BQN		Rafael Hernández Airport	Aquadilla Borinquen
TJVQ	VQS		Vieques Airport (Antonio Rivera Rodríguez Airport)	Vieques
TJCP	CPX		Benjamin Rivera Noriega Airport	Culebra
TJFA	FAJ		Diego Jimenez Torres Airport	Fajardo
TJFF			Ramey Air Force Base	Aguadilla (closed, reopened as Rafael Hernández Airport)
TJIG	SIG		Fernando Ribas Dominicci Airport (Isla Grande Airport)	San Juan
TJMZ	MAZ		Eugenio María de Hostos Airport	Mayagüez
TJNR	NRR		Roosevelt Roads Naval Station	Ceiba
TJPS	PSE		Mercedita Airport	Ponce
TJSJ	SJU		Luis Muñoz Marín International Airport	San Juan
TKPK	SKB		Robert L. Bradshaw International Airport	Basseterre, Saint Kitts
TKPN	NEV		Vance W. Amory International Airport	Charlestown, Nevis
TLPC	SLU		George F. L. Charles Airport (formerly Vigie Airport)	Castries, Saint Lucia
TLPL	UVF		Hewanorra International Airport	Vieux-Fort, Saint Lucia
TNCB	BON		Flamingo International Airport	Kralendijk, Bonaire
TNCE	EUX		F.D. Roosevelt Airport	Sint Eustatius
TNCS	SAB		Juancho E. Yrausquin Airport	Saba
TNCA	AUA		Queen Beatrix International Airport	Oranjestad, Aruba
TNCC	CUR		Hato International Airport	Willemstad, Curaçao,
TNCM	SXM		Princess Juliana International Airport	Philipsburg, Sint Maarten
TQPF	AXA		Anguilla Wallblake Airport	The Valley
TRPG	MNI		Gerald's Airport	Gerald's Park
TRPM			W.H. Bramble Airport (Blackburne)	Plymouth (closed)
TTCP	TAB		Arthur Napoleon Raymond Robinson International Airport	Scarborough, Tobago
TTPP	POS		Piarco International Airport	Port of Spain, Trinidad
TUPA	NGD		Auguste George Airport	Anegada
TUPJ	EIS		Terrance B. Lettsome International Airport	Beef Island / Tortola
TUPW	VIJ		Virgin Gorda Airport	Virgin Gorda
TVSB	BQU		J.F. Mitchell Airport	Bequia, Grenadines
TVSC	CIW		Canouan Airport	Canouan, Grenadines
TVSM	MQS		Mustique Airport	Mustique, Grenadines
TVSU	UNI		Union Island Airport	Union Island, Grenadines
TVSV	SVD		E.T. Joshua Airport	Arno Vale (near Kingstown), Saint Vincent
TXKF	BDA		Bermuda International Airport	Ferry Reach
UEAA	ADH		Aldan Airport	Aldan, Russia
UEEE	YKS		Yakutsk Airport	Yakutsk, Russia
UELL	NER		Chulman Neryungri Airport	Chulman, Russia
UERP	PYJ		Polyarny Airport	Polyarny, Russia
UERR	MJZ		Mirny Airport	Mirny, Russia
UESO	CKH		Chokurdakh Airport	Chokurdakh, Russia
UESS	CYX		Chersky Airport	Chersky, Russia
UEST	IKS		Tiksi Airport	Tiksi, Russia
UHBB	BQS		Ignatyevo Airport	Blagoveschensk, Russia
UHBI	GDG		Magdagachi Airport	Magdagachi, Russia
UHHH	KHV		Novy Airport	Khabarovsk, Russia
UHKK	KXK		Komsomolsk-on-Amur Airport	Komsomolsk-on-Amur, Russia
UHMA	DYR		Ugolny Airport	Anadyr, Russia
UHMD	PVS		Provideniya Bay Airport	Provideniya, Russia
UHMM	GDX		Sokol Airport	Magadan, Russia
UHMP	PWE		Pevek Airport	Pevek, Russia
UHPP	PKC		Yelizovo Airport	Petropavlovsk-Kamchatsky, Russia
UHPX			Nikolskoye Airport	Nikolskoye, Kamchatka Krai, Russia
UHSS	UUS		Yuzhno-Sakhalinsk Airport	Yuzhno-Sakhalinsk, Russia
UHSH	OHH		Okha Airport	Okha, Russia
UHWW	VVO		Vladivostok International Airport	Vladivostok, Russia
UIAA	HTA		Kadala Airport	Chita, Russia
UIBB	BTK		Bratsk Airport	Bratsk, Russia
UIII	IKT		Irkutsk International Airport	Irkutsk, Russia
UITT	UKX		Ust-Kut Airport	Ust-Kut, Russia
UIUU	UUD		Mukhino Airport	Ulan-Ude, Russia
ULAA	ARH		Talagi Airport	Arkhangelsk, Russia
ULAL	LDG		Leshukonskoye Airport	Arkhangelsk, Russia
ULAM	NNM		Naryan-Mar Airport	Naryan-Mar, Russia
ULDD	AMV		Amderma Airport	Amderma, Russia
ULKK	KSZ		Kotlas Airport	Kotlas, Russia
ULLI	LED		Pulkovo Airport	Saint Petersburg, Russia
ULSS	RVH		Rzhevka Airport	Saint Petersburg, Russia
ULMM	MMK		Murmansk Airport	Murmansk, Russia
ULOL	VLU		Velikiye Luki Airport	Velikiye Luki, Russia
ULOO	PKV		Pskov Airport	Pskov, Russia
ULPB	PES		Besovets Airport	Petrozavodsk, Russia
ULWW	VGD		Vologda Airport	Vologda, Russia
UMKK	KGD		Khrabrovo Airport	Kaliningrad, Russia
UNAA	ABA		Abakan Airport	Abakan, Russia
UNBB	BAX		Barnaul Airport	Barnaul, Russia
UNCC			Severny Airport	Novosibirsk, Russia	(in METAR reports UNNN)
UNEE	KEJ		Kemorovo Airport	Kemerovo, Russia
UNIP	TGP		Podkamennaya Tunguska Airport	Podkamennaya Tunguska, Krasnoyarsk, Russia
UNIW			Vanavara Airport	Vanavara, Russia
UNKL	KJA		Krasnoyarsk Yemelyanovo Airport	Krasnoyarsk, Russia
UNKY	KYZ		Kyzyl Airport	Kyzyl, Russia
UNNT	OVB		Novosibirsk Tolmachevo Airport	Novosibirsk, Russia
UNOO	OMS		Tsentralny Airport	Omsk, Russia
UNTT	TOF		Bogashevo Airport	Tomsk, Russia
UNWW	NOZ		Novokuznetsk Spichenkovo Airport	Novokuznetsk, Russia
UOHH	HTG		Khatanga Airport	Khatanga, Russia
UOOO	NSK		Norilsk Airport	Norilsk, Russia
UOTT	THX		Turukhansk Airport	Turukhansk, Russia
URKA	AAQ		Vityazevo Airport	Anapa, Russia
URKK	KRR		Pashkovsky Airport	Krasnodar, Russia
URKM			Maykop Airport	Maykop, Russia
URMG	GRV		Groznyy Airport	Groznyy, Russia
URML	MCX		Uytash Airport	Makhachkala, Russia
URMM	MRV		Mineralnye Vody Airport	Mineralnye Vody, Russia
URMN	NAL		Nalchik Airport	Nalchik, Russia
URMO	OGZ		Beslan Airport	Vladikavkaz, Russia
URMT	STW		Shpakovskoye Airport	Stavropol, Russia
URRR	ROV		Rostov-on-Don Airport	Rostov-on-Don, Russia
URSS	AER		Adler-Sochi International Airport	Sochi, Russia
URWA	ASF		Astrakhan Airport	Astrakhan, Russia
URWI	ESL		Elista Airport	Elista, Russia
URWW	VOG		Gumrak Airport	Volgograd, Russia
USCC	CEK		Balandino Airport	Chelyabinsk, Russia
USCM	MQF		Magnitogorsk Airport	Magnitogorsk, Russia
USDD	SLY		Salekhard Airport	Salekhard, Russia
USHH	HMA		Khanty-Mansiysk Airport	Khanty–Mansi Autonomous Okrug, Russia
USKK	KVX		Kirov Airport	Kirov, Russia
USMM	NYM		Nadym Airport	Nadym, Russia
USMU	NUX		Novy Urengoy Airport	Novy Urengoy, Russia
USNN	NJC		Nizhnevartovsk Airport	Nizhnevartovsk, Russia
USNR	RAT		Raduzhny Airport	Raduzhny, Russia
USPI	IJK		Izhevsk Airport	Izhevsk, Russia
USPP	PEE		Bolshoye Savino Airport	Perm, Russia
USRK	KGP		Kogalym Airport	Kogalym, Russia
USRN	NFG		Nefteyugansk Airport	Nefteyugansk, Russia
USRO	NOJ		Noyabrsk Airport	Noyabrsk, Russia
USRR	SGC		Surgut Airport	Surgut, Russia
USSS	SVX		Koltsovo International Airport	Yekaterinburg, Russia
USTO	TOX		Tobolsk Airport	Tobolsk, Russia
USTR	TJM		Roschino Airport	Tyumen, Russia
USUU	KRO		Kurgan Airport	Kurgan, Russia
UUBB	BKA		Bykovo Airport	Moscow, Russia
UUBP	BZK		Bryansk Airport	Bryansk, Russia
UUDD	DME		Domodedovo International Airport	Moscow, Russia
UUEE	SVO		Sheremetyevo International Airport	Moscow, Russia
UUEM	KLD		Migalovo Airport	Tver, Russia
UUMO			Ostafievo International Airport	Moscow, Russia
UUMU	CHE		Chkalovsky Airport	Shchyolkovo (Moscow Oblast), Russia
UUOB	EGO		Belgorod Airport	Belgorod, Russia
UUOO	VOZ		Chertovitskoye Airport	Voronezh, Russia
UUWR	RZN		Dyagilevo Airport	Ryazan, Russia
UUWV	MOW		Moskva FIR	Moscow, Russia
UUWW	VKO		Vnukovo Airport	Moscow, Russia
UUYH	UCT		Ukhta Airport	Ukhta, Russia
UUYP	PBX		Pechora Airport	Pechora, Russia
UUYW	VKT		Vorkuta Airport	Vorkuta, Russia
UUYY	SCW		Syktyvkar Airport	Syktyvkar, Russia
UUDL	IAR		Tunoshna Airport	Yaroslavl, Russia
UWGG	GOJ		Strigino Airport	Nizhny Novgorod, Russia
UWKD	KZN		Kazan Airport	Kazan, Russia
UWKE	NBC		Begishevo Airport	Nizhnekamsk, Russia
UWKS	CSY		Cheboksary Airport	Cheboksary, Russia
UWKI	JOK		Chistopol Airport	Yoshkar-Ola, Russia
UWLW	ULY		Vostochny Airport	Ulyanovsk, Russia
UWOO	REN		Tsentralny Airport	Orenburg, Russia
UWOR	OSW		Orsk Airport	Orsk, Russia
UWPP	PEZ		Penza Airport	Penza, Russia
UWPS	SKX		Saransk Airport	Saransk, Russia
UWSS	RTW		Tsentralny Airport	Saratov, Russia
UWUK	OKT		Oktyabrsky Airport	Oktyabrsky, Russia
UWUU	UFA		Ufa International Airport	Ufa, Russia
UWWW	KUF		Kurumoch Airport	Samara, Russia
UAAA	ALA		Almaty Airport	Almaty, Kazakhstan
UAAH	BXH		Balkhash Airport	Balkhash, Kazakhstan
UAAT	TDK		Taldykorgan Airport	Taldykorgan, Kazakhstan
UACC	TSE		Astana International Airport	Astana, Kazakhstan
UADD	DMB		Taraz Airport	Taraz, Kazakhstan
UAII	CIT		Shymkent Airport	Shymkent (Chimkent), Kazakhstan
UAKD	DZN		Zhezkazgan Airport	Zhezkazgan, Kazakhstan
UAKK	KGF		Karaganda Airport	Karaganda, Kazakhstan
UAOO	KZO		Kyzylorda Airport	Kyzylorda, Kazakhstan
UARR	URA		Uralsk Airport	Uralsk, Kazakhstan
UASK	UKK		Ust Kamenogorsk Airport	Ust Kamenogorsk, Kazakhstan
UASP	PWQ		Pavlodar Airport	Pavlodar, Kazakhstan
UASS	DLX		Semipalatinsk Airport	Semipalatinsk, Kazakhstan
UATE	SCO		Aktau Airport	Aktau, Kazakhstan
UATG	GUW		Atyrau Airport	Atyrau, Kazakhstan
UATT	AKX		Aktyubinsk Airport	Aktyubinsk, Kazakhstan
UAUR	AYK		Arkalyk Airport	Arkalyk, Kazakhstan
UAUU	KSN		Narimanovka Airport	Kostanay, Kazakhstan
UAFA			Tamga Airport	Tamga, Kyrgyzstan
UAFB			Batken Regional Airport	Batken, Kyrgyzstan
UAFE			Kerben Airport	Kerben, Kyrgyzstan
UAFF			Chüy-Tokmok Airport	Tokmok, Kyrgyzstan
UAFG			Cholpon-Ata Airport	Cholpon-Ata, Kyrgyzstan
UAFI			Isfana Airport	Isfana, Kyrgyzstan
UAFJ			Jalal-Abad Regional Airport	Jalal-Abad, Kyrgyzstan
UAFL			Tamchy Airport	Tamchy, Kyrgyzstan
UAFM	FRU		Manas International Airport	Bishkek, Kyrgyzstan
UAFN			Naryn Regional Airport	Naryn, Kyrgyzstan
UAFO	OSS		Osh Airport	Osh, Kyrgyzstan
UAFP			Karakol Regional Airport	Karakol, Kyrgyzstan
UAFR			Balykchy Airport	Balykchy, Kyrgyzstan
UAFS			Kyzyl-Kiya Airport	Kyzyl-Kiya, Kyrgyzstan
UAFT			Talas Regional Airport	Talas, Kyrgyzstan
UAFU			Ak-Chiy Aerodrome	Bishkek, Kyrgyzstan
UAFW			Kant Airport	Kant, Kyrgyzstan
UAFZ			Kazarman Airport	Kazarman, Kyrgyzstan
UBBB	GYD		Heydar Aliyev International Airport	Baku
UBBG	KVD		Ganja Airport	Ganja
UBBN	NAJ		Nakhchivan Airport	Nakhchivan
UBBL	LLK		Lankaran International Airport	Lankaran
UBBY	ZTU		Zaqatala International Airport	Zaqatala
UBEE			Yevlakh Airport	Yevlakh
UDLS			Stepanavan Airport	Stepanavan, Armenia
UDSG	LWN		Shirak Airport	Gyumri, Armenia
UDYE			Erebuni Airport	Yerevan, Armenia
UDYZ	EVN		Zvartnots International Airport	Zvartnots (near Yerevan), Armenia
UGKO	KUT		Kopitnari Airport	Kutaisi, Georgia
UGSB	BUS		Batumi Airport	Batumi, Georgia
UGSS	SUI		Sukhumi Dranda Airport	Sukhumi, Abkhazia
UGTB	TBS		Tbilisi International Airport	Tbilisi, Georgia
UK59			Chuhuiv, Ukraine
UK60			Kharkiv North	Kharkiv, Ukraine
UKBB	KBP		Boryspil International Airport	Boryspil (near Kiev), Ukraine
UKBC			Bila Tserkva, Ukraine
UKBF			Konotop Air Base, Konotop, Ukraine
UKBM	MXR		Myrhorod Airport	Myrhorod, Ukraine
UKCC	DOK		Donetsk Airport	Donetsk, Ukraine
UKCK	KRQ		Kramatorsk, Ukraine
UKCM	MPW		Mariupol Airport	Mariupol, Ukraine
UKCS	SEV		Sieverodonetsk Airport	Sieverodonetsk, Ukraine
UKCW	VSG		Luhansk International Airport	Luhansk, Ukraine
UKDB	ERD		Berdyansk Airport	Berdyansk, Ukraine
UKDD	DNK		Dnipropetrovsk International Airport	Dnipropetrovsk, Ukraine
UKDE	OZH		Zaporizhia International Airport	Zaporizhia, Ukraine
UKDM	OOX		Melitopol Air Base, Melitopol, Ukraine
UKDP			Pidhorodne, Ukraine
UKDR	KWG		Kryvyi Rih International Airport	Kryvyi Rih, Ukraine
UKFB	BQB		Sevastopol (Belbek) International Airport	Sevastopol, Ukraine
UKFF	SIP		Simferopol International Airport	Simferopol, Ukraine
UKFI			Saky, Ukraine
UKFK	KHC		Kerch Airport	Kerch, Ukraine
UKFV			Yevpatoriya, Ukraine
UKFW			Zavodske Airfield	Simferopol, Ukraine
UKFY			Dzhankoy, Ukraine
UKHE			Petrovske, Ukraine
UKHH	HRK		Kharkiv International Airport	Kharkiv, Ukraine
UKHK	KHU		Kremenchuk_Airport	Kremenchuk, Ukraine
UKHP	PLV		Poltava Airport	Poltava, Ukraine
UKHS	UMY		Sumy Airport	Sumy, Ukraine
UKKA			Ukraviatrans	Kiev, Ukraine
UKKD			Drabiv, Ukraine
UKKE	CKC		Cherkasy Airport	Cherkasy, Ukraine
UKKG	KGO		Kirovohrad Airport	Kirovograd, Ukraine
UKKH			Chepelevka Airport	Uzyn, Ukraine
UKKJ			Chaika Airfield	Kiev, Ukraine
UKKK	IEV		Kiev International Airport	Kiev, Ukraine
UKKL	CEJ		Chernihiv Shestovitsa Airport	Chernihiv, Ukraine
UKKM	GML		Gostomel Airport	Gostomel, Ukraine
UKKO			Ozerne (air base)	Zhytomyr, Ukraine
UKKS			Semenivka, Ukraine
UKKT	NNN		Sviatoshyn Airfield	Kiev, Ukraine
UKKV	ZTR		Zhytomyr Airport	Zhytomyr, Ukraine
UKLA			Kalyniv, Ukraine
UKLB			Brody, Ukraine
UKLC	UCK		Lutsk Airport	Lutsk, Ukraine
UKLF			Tsuniv, Ukraine
UKLH	HMJ		Khmelnytskyi Airport	Khmelnytskyi, Ukraine
UKLI	IFO		Ivano-Frankivsk Airport	Ivano-Frankivsk, Ukraine
UKLL	LWO		Lviv International Airport	Lviv, Ukraine
UKLN	CWC		Chernivtsi Airport	Chernivtsi, Ukraine
UKLO			Kolomyia, Ukraine
UKLR	RWN		Rivne Airport	Rivne, Ukraine
UKLS			Starokostiantyniv, Ukraine
UKLT	TNL		Ternopil Airport	Ternopil, Ukraine
UKLU	UDJ		Uzhhorod Airport	Uzhhorod, Ukraine
UKOG			Henichesk, Ukraine
UKOH	KHE		Husakivka Airport	Kherson, Ukraine
UKOI			Izmail International Airport	Izmail, Ukraine
UKOM			Lymanske Airport	Lymanske, Ukraine
UKON	NLV		Mykolaiv Airport	Mykolaiv, Ukraine
UKOO	ODS		Odessa International Airport	Odessa, Ukraine
UKRN			Nizhyn, Ukraine
UKWW	VIN		Vinnytsia Airport	Vinnytsia, Ukraine
UMBB	BQT		Brest Airport	Brest, Belarus
UMGG	GME		Gomel Airport	Gomel, Belarus
UMII	VTB		Vostochny Airport	Vitebsk, Belarus
UMMG	GNA		Hrodna Airport	Obukhovo, Belarus
UMMS	MSQ		Minsk International Airport	Minsk, Belarus
UMMM	MHP		Minsk-1	Minsk, Belarus
UMOO	MVQ		Mogilev Airport	Mogilev, Belarus
UTAA	ASB		Ashgabat Airport (Ashkhabad Airport)	Ashgabat (Ashkhabad), Turkmenistan
UTAK	KRW		Turkmenbashi Airport	Turkmenbashi, Turkmenistan
UTAM	MYP		Mary Airport	Mary, Turkmenistan
UTAT	TAZ		Dashoguz Airport	Dashoguz, Turkmenistan
UTAV	CRZ		Turkmenabat Airport	Turkmenabat (Chardzhou), Turkmenistan
UTDD	DYU		Dushanbe Airport	Dushanbe, Tajikistan
UTDL	LBD		Khujand Airport	Khujand, Tajikistan
UTOD			Khorog Airport	Khorog, Tajikistan
UTDK			Kulob Airport	Kulyab, Tajikistan
UTDT			Qurghonteppa International Airport	Kurgan Tyube, Tajikistan
UT76			Sugraly Airport	Zarafshan, Uzbekistan
UTFA	AZN		Andizhan Airport	Andizhan, Uzbekistan
UTFF	FEG		Fergana Airport	Fergana, Uzbekistan
UTFN	NMA		Namangan Airport	Namangan, Uzbekistan
UTNN	NCU		Nukus Airport	Nukus, Uzbekistan
UTNU	UGC		Urgench Airport	Urgench, Uzbekistan
UTSB	BHK		Bukhara Airport	Bukhara, Uzbekistan
UTSK	KSQ		Karshi Airport	Qarshi/Karshi, Uzbekistan
UTSL	KSQ		Karshi-Khanabad	near Qarshi/Karshi, Uzbekistan
UTSS	SKD		Samarkand Airport	Samarkand, Uzbekistan
UTST	TMJ		Termez Airport	Termez, Uzbekistan
UTTT	TAS		Tashkent Airport	Tashkent, Uzbekistan
UTNT			Turtkul Airport	Turtkul, Uzbekistan
VA47			Jalgaon Airport	Jalgaon
VAHB	HBX		Hubli Airport / Hubli Air Force Base	Hubli
VAAH	AMD		Sardar Vallabhbhai Patel International Airport (Ahmadabad Airport)	Ahmedabad
VAAK	AKD		Akola Airport	Akola
VAAU	IXU		Aurangabad Airport	Aurangabad
VABB	BOM		Chatrapati Shivaji International Airport	Mumbai (Bombay)
VABI	PAB		Bilaspur Airport	Bilaspur
VABJ	BHJ		Bhuj Airport	Bhuj, Gujarat, India
VABM	IXG		Belgaum Airport	Belgaum
VABO	BDQ		Vadodara Airport / Vadodara Air Force Base	Vadodara (Baroda)
VABP	BHO		Bhopal Airport (Bairagarh Airport)	Bhopal
VABV	BHU		Bhavnagar Airport	Bhavnagar
VADN	NMB		Daman Airport	Daman
VAGN	GUX		Guna Airport	Guna, India
VOGO	GOI		Dabolim Airport (Goa Airport) / Dabolim Navy Airbase	Dabolim
VAID	IDR		Devi Ahilyabai Holkar International Airport	Indore
